user_id,product_id,viewed_at,session_id,source,device,country
705,793,2025-10-12 16:06:17.428580,d8a2f120-8e06-47f2-98ee-373282128021,home,mobile,Italy
274,439,2025-06-09 18:01:23.648106,41336b3f-a107-4148-a3dd-b54719beeb26,product_page,tablet,Italy
871,562,2025-12-15 18:15:28.189073,39eb812b-0bd0-451b-8024-272d7e97f2d1,recommendation,mobile,United Kingdom
909,677,2026-02-17 14:33:04.423315,574bac9c-1b94-431d-a4fc-44a83a3002d8,recommendation,desktop,Turkey
490,350,2026-01-19 08:09:46.038892,1ea8c935-c9a1-48bb-87da-773f9a1d0655,search,tablet,France
457,267,2025-12-24 04:39:23.786896,4c690967-6312-42a2-bf17-f80ea9346a04,recommendation,mobile,Morocco
732,957,2026-03-30 22:24:19.749341,107d2928-d747-4dde-af1d-a1068d8ac66e,recommendation,mobile,France
175,599,2026-04-24 23:34:55.172470,4c4c9248-0418-44b0-b9c5-22d4d7524b31,product_page,desktop,Algeria
100,885,2026-01-26 11:22:02.477170,f62631b2-405c-4bb5-86d2-d6af10777b0b,home,mobile,Algeria
89,456,2026-03-24 10:26:51.246112,78c162f6-5db7-4467-9ff3-84bc42c1c749,home,desktop,Germany
223,649,2025-09-07 09:53:01.242266,54d92541-d19c-4831-bba3-e764ea25947f,home,desktop,Tunisia
975,71,2026-02-02 07:56:59.986568,a07dc462-7841-4116-95fa-5a232ba7b9e7,product_page,tablet,Egypt
390,892,2025-05-10 04:28:15.382963,6f2c089e-a625-4c76-ab03-19deed730fcb,recommendation,tablet,Morocco
938,723,2025-06-18 04:04:49.523231,42cdec08-6970-4e19-b835-b1f584b679c6,recommendation,tablet,Germany
279,208,2026-04-02 12:05:32.127350,0a73fa8c-78a0-46b4-9f57-caf5e59db0d5,search,mobile,Germany
313,20,2026-04-21 11:36:20.010854,cd3e974f-f544-4490-b15f-be4ea1cdd6d7,home,tablet,United States
660,693,2025-07-04 05:17:38.091860,d7300d34-eaa8-4960-8254-5010f10f209f,home,mobile,United Kingdom
910,531,2026-04-11 10:32:31.205131,90f345b4-490a-4eb3-8821-2364dbef5109,search,tablet,Germany
620,385,2025-05-09 10:57:39.062572,84bcaec3-a1f6-4a9e-a09a-095e7fc446ca,product_page,mobile,Tunisia
956,182,2025-12-20 06:01:17.101200,35e085d7-44c6-48f8-8ef3-9965c80d5a83,search,mobile,France
784,233,2025-08-30 22:40:53.053543,5fce0bcb-2a54-4828-9df9-073f987c5262,product_page,tablet,France
484,658,2026-02-17 09:09:21.906327,224fa2a0-a0b7-462e-a922-56fbc00b9e0f,search,tablet,United Kingdom
262,615,2025-07-05 21:15:59.799250,a3e368b3-e11d-491f-9998-a79d6a8e882a,product_page,mobile,Spain
757,516,2025-07-01 03:10:52.179103,ded212a7-ed2d-407a-9395-66153a9b8d3f,home,tablet,Morocco
943,160,2025-06-29 00:55:21.595086,8b602e7e-42f9-4b5b-adea-c59286cd162e,recommendation,desktop,Morocco
167,899,2025-12-25 09:42:23.971751,badbb616-4aa3-4955-8940-433848e40138,home,tablet,Egypt
365,976,2026-04-24 05:41:38.367095,8612bc94-45b6-4bc1-b3ce-8943f79ecff8,recommendation,desktop,Turkey
623,335,2025-11-08 21:25:03.108455,1ed79ac7-417b-4d4d-aba0-ab1c60b65b34,recommendation,desktop,France
741,640,2025-07-07 20:08:20.922411,5815f288-46db-45c6-b44f-3deaeea67ad8,product_page,desktop,France
416,100,2025-07-08 19:32:06.804776,299ddc77-6fc3-413b-82f6-656fdf6eeb2f,product_page,mobile,Egypt
757,212,2026-02-04 23:46:53.796926,e8301dde-b081-4e24-983a-5fa2b2512c6a,recommendation,desktop,Canada
221,43,2026-02-07 09:14:58.550493,f8b81701-aed7-4415-a9aa-02007666d3d5,home,mobile,Tunisia
847,728,2025-12-01 11:47:34.337048,c01a3cfe-a932-4097-b492-34dcd9c11b1f,home,desktop,Morocco
694,993,2026-02-08 09:54:06.300355,3ccc1ef1-200b-4776-b077-70974f71ca8a,search,tablet,Canada
441,559,2026-02-20 01:29:05.771160,30fb6ee5-fce9-46ab-a65f-f70fa2476d40,home,mobile,Turkey
983,663,2026-01-03 22:59:18.683040,a46717ea-854f-43a4-8ce0-491161914ad8,product_page,tablet,Algeria
551,701,2026-01-14 02:36:32.491674,f378b529-ca36-4405-b3ae-d2463984fd41,recommendation,mobile,Germany
112,724,2025-10-04 00:27:47.618768,bd11c1f3-2920-4401-9755-11c52188db4e,search,desktop,United States
337,772,2026-02-14 15:23:52.162079,f6a5665b-a69d-4873-9c1b-314c2cf6ee31,recommendation,desktop,Morocco
118,38,2025-08-29 03:50:38.268788,01cbd9ab-5817-4e1e-a97c-79c4e2304b67,product_page,desktop,Italy
655,391,2025-10-04 23:32:39.615124,bbaa37a2-8f07-4e40-9b5e-90cf40972305,search,desktop,Morocco
984,175,2025-05-27 16:35:10.935780,e67bec1d-ff00-46c6-ab5c-f647853aa3be,home,mobile,Canada
156,601,2025-10-01 01:52:08.975540,5e3ddfa4-fd88-4b46-89a0-34a17030876c,recommendation,mobile,Canada
367,835,2026-03-28 15:32:44.760450,6fdf8fa4-33f3-4dd2-89b2-0135ec56cf46,recommendation,mobile,Canada
816,635,2025-07-13 21:38:32.304784,f14db14b-b057-4b30-92ea-fdd585a32423,search,tablet,Egypt
822,538,2025-05-27 15:54:21.287917,2c4b24a9-7f17-4703-95e7-47684e5c2162,recommendation,mobile,Algeria
3,612,2025-06-11 08:14:05.345527,7fdae337-1034-48a5-bf70-eedd864ab90d,recommendation,desktop,United Kingdom
375,585,2026-03-17 23:32:11.106198,44ea37db-2120-4711-b9f7-b3ddeacc6979,home,mobile,United Kingdom
638,555,2025-11-04 20:24:59.423930,a078742c-15c6-4fec-85b0-94a28b6f3cad,recommendation,tablet,United Kingdom
252,203,2025-08-16 14:39:29.519299,4dbdd683-73be-4432-8491-a0ee7226324c,recommendation,desktop,Morocco
54,117,2025-10-31 06:57:35.623796,108c0ec8-0189-4aab-9786-93e9b07578c5,product_page,mobile,France
155,497,2025-12-15 08:26:59.993339,5e385815-3497-4f4f-b7a7-fc493ed6a28e,search,desktop,United States
348,782,2025-06-28 21:04:53.401973,1af81b5c-4617-4939-8e42-8bab7c60aebe,product_page,tablet,United States
223,883,2025-05-28 07:14:26.542791,5aa4a5d9-eaef-46fc-b773-69ea9752ba5d,recommendation,tablet,Morocco
968,909,2025-12-13 16:09:52.656873,22c87956-5b41-4e66-a12c-752b95e8067d,home,mobile,Egypt
123,191,2025-11-05 03:39:39.446122,bafb55e2-6805-496f-aa90-18fb85fe121a,product_page,desktop,Canada
905,73,2025-09-15 00:27:47.094747,0b46303d-311b-494d-8f29-09ff50e056d0,recommendation,desktop,Germany
363,812,2025-06-14 23:32:44.721158,117708be-9e75-492e-9fbc-97bd7bf1834e,home,tablet,Egypt
289,724,2026-04-23 03:18:10.030722,31d3414c-fc11-4512-b2c0-00015a81edb0,search,desktop,United States
765,704,2026-04-05 14:01:03.064336,3ccc2b2b-8a08-445f-92a4-b28cdc409e90,recommendation,desktop,France
413,83,2026-01-01 01:28:55.580112,a579ff58-3498-4f14-9802-b5abdade25a9,search,desktop,Egypt
119,719,2026-03-25 07:17:12.916974,9f6b6f4d-cddc-4577-856d-ab345a2be0d2,product_page,desktop,Morocco
869,480,2025-07-29 15:33:47.963684,6d4449ab-6e2c-4705-83ea-518fb08c2425,search,mobile,Spain
356,8,2025-09-13 12:29:37.358443,e126c6fa-723d-4aa2-aa7c-8543c97dc133,recommendation,tablet,United Kingdom
105,906,2026-04-03 14:32:48.340819,39cbba9e-91cd-41d0-963a-416996faba77,search,mobile,Italy
954,823,2025-08-13 06:34:23.858558,e40586d1-2585-44b2-bc32-9b6a2715e657,product_page,tablet,Egypt
410,218,2026-04-26 09:58:00.682674,02e9e1bc-7e66-45d2-8b8a-d52d5b28e181,recommendation,mobile,Italy
351,32,2026-03-23 14:02:13.853965,6471088a-3578-432a-958e-12cebc26d226,recommendation,tablet,Algeria
36,950,2025-06-28 22:18:28.465899,f6abf501-6ae2-41ed-92ac-6d333c9c005f,recommendation,mobile,Egypt
748,502,2026-04-24 19:47:22.234066,3126e49e-85e7-4bf8-8a12-d5b22a653191,search,mobile,Egypt
545,155,2026-02-10 03:24:13.612465,9c1254dc-2048-4721-ad4b-da481cab9701,recommendation,desktop,Canada
395,719,2025-05-05 09:16:19.198496,dafef0ec-b0a9-4f7f-aa28-9fdb54ed03eb,search,desktop,Algeria
523,56,2025-07-16 16:29:15.678719,47f939ac-23f9-4257-ad5e-c9b825b5e6dd,product_page,desktop,Germany
157,99,2026-02-08 23:36:38.633180,73131330-fe8c-4868-b200-c93456303df4,product_page,tablet,Canada
609,884,2025-09-06 00:43:57.426767,b79ddefa-ff1e-465c-8dce-32ef18b08caf,recommendation,tablet,Tunisia
241,380,2026-03-10 14:35:47.723284,c9706ef6-7b1e-4614-968a-9ee0050a61dd,search,desktop,United Kingdom
314,324,2025-06-27 01:26:11.627262,b3e9c258-8395-40f6-a7d6-25429c815b20,recommendation,tablet,Morocco
567,889,2025-08-05 05:29:19.986597,aca0ecf5-3b25-4012-88a7-e01264c78857,search,tablet,Algeria
33,561,2025-12-25 11:31:57.513390,efc78e73-18f6-4426-944a-f40e52199ca9,recommendation,desktop,France
298,961,2025-10-08 13:16:07.595206,35cb9a70-6582-409d-8b6d-3c71043aeb3c,product_page,desktop,United Kingdom
125,848,2025-10-10 03:54:06.774734,ff3b89be-d4f3-4873-9742-2c3012d9a12f,home,mobile,Canada
343,198,2025-12-31 12:21:06.178646,369343e2-eee1-4739-98e1-e3b6bf235271,search,tablet,Italy
292,427,2026-01-08 13:24:32.583919,1595d648-d729-4077-8dd9-87d1398e027a,search,desktop,Egypt
572,131,2026-02-07 03:24:21.866825,df0e0054-3137-4beb-a569-42e52cc7bc50,home,desktop,Tunisia
649,555,2025-12-22 20:20:39.069587,f384348d-dc66-4b43-918f-7c3b31f7d24f,home,tablet,Germany
193,47,2026-01-17 09:35:09.660037,a75f615b-6a38-4ad0-b9f9-b078d660bb09,search,desktop,Morocco
932,600,2025-10-31 22:10:30.418034,41353447-fc7a-419d-a49e-ee77b0d703a7,home,desktop,Spain
811,778,2025-10-01 07:08:56.738279,6e2dccc2-851d-47d5-a2d8-2017c266c48d,home,desktop,Spain
341,22,2025-12-29 21:39:57.308382,75b74051-92e9-46f2-963b-3465992b0235,search,desktop,Canada
84,610,2025-11-20 12:47:09.866424,9f51c78c-e972-4d64-a5e2-9cf2ad57e6ec,product_page,tablet,Tunisia
991,82,2026-03-15 13:22:43.174928,fe3e0aaf-fd63-496e-a06e-f5c0d6885f8b,product_page,tablet,United States
636,344,2025-08-14 18:08:04.217874,eaf123e2-e71d-41a0-bb9d-c74f5e12d326,home,tablet,United States
720,600,2025-06-13 08:56:29.856831,8257727e-5203-4e87-906e-5f386179378d,product_page,mobile,Spain
289,340,2026-03-22 15:36:38.240852,7a906c85-e6af-4efb-b5ed-7200e96bc377,search,mobile,Germany
518,894,2025-11-07 22:28:59.107026,f62c2857-21fb-4ad6-acb6-4e2939530299,product_page,tablet,Turkey
725,907,2026-03-06 11:53:52.810713,7b7e2e0f-000e-4e73-801d-4d780140f99e,home,desktop,Canada
490,366,2025-08-14 06:03:35.875153,a5b628ac-bc34-49a9-91d6-b00229a7ca90,product_page,mobile,United States
362,228,2026-01-31 04:38:49.267599,be6e56cd-0ac4-4092-9f67-ce89183383e8,recommendation,desktop,Egypt
865,702,2026-01-09 20:06:32.409553,975067ab-a4c4-4ed4-a371-5dbade39ab59,product_page,tablet,Morocco
505,25,2026-03-24 23:20:20.486063,9db4c325-d2f5-4d91-8859-06ccf0007474,search,desktop,United Kingdom
989,784,2025-09-17 12:10:44.042579,9928ea37-5256-46dc-947e-cca0e3244e5f,home,tablet,Spain
988,521,2026-04-20 09:25:16.729790,a833f2ff-90d5-4be4-858b-c27108127697,product_page,desktop,Egypt
503,451,2026-01-24 21:34:22.327691,250a20eb-6aaa-4afa-803c-0e015d347adc,home,mobile,Morocco
975,622,2025-07-05 17:05:31.412417,4950e7e5-7ed0-4ff5-9f3e-9369b13f4301,recommendation,mobile,United Kingdom
833,210,2025-06-27 03:40:26.128105,74cda533-1b00-4442-9616-347eff6590d2,product_page,desktop,Spain
699,982,2025-11-17 08:22:41.827999,2f4c3386-b326-4c26-8c61-09a834e95506,home,tablet,United Kingdom
604,357,2025-08-22 18:37:21.438836,d765088c-2977-4457-acec-c710d7bf3ee5,search,mobile,United States
387,456,2025-07-18 02:33:32.843818,1a6db237-ae60-4e68-8ea6-f29d461bbdbb,recommendation,tablet,United States
150,531,2025-07-22 16:25:26.217449,5c31aa02-ed86-4f7f-a349-8b0189812d17,home,mobile,Algeria
193,152,2025-09-01 13:51:19.466932,bf7ee325-da42-45f4-b274-ae32577b0baa,recommendation,mobile,United States
461,42,2025-05-10 09:40:50.725319,8a24f247-8b07-4481-bf26-a5ee7045d697,recommendation,tablet,Canada
627,781,2026-03-14 11:41:47.924752,d7121bc7-2949-41cb-b06a-71c32cc94194,product_page,desktop,Italy
492,108,2025-10-10 16:32:23.281776,848640b5-4d50-4a94-97c5-6c72c1430681,home,mobile,France
686,356,2026-01-12 08:09:47.865378,fa847c05-58ec-403b-a715-88131f44f87a,home,desktop,Canada
177,712,2026-03-17 22:44:42.393299,9ae443c2-09d0-492d-938b-8a13928c8dd2,search,desktop,Germany
293,652,2025-08-28 06:06:39.042284,77ddff5c-4526-48a3-b26e-a4433042698c,home,desktop,Canada
999,337,2025-11-05 02:33:45.133228,ba818dc8-4dd3-4f55-ad99-1e42e00e1510,product_page,mobile,France
425,647,2026-03-11 22:50:24.425891,2e11d87f-4dfb-46e1-892b-d8d50269a5cc,search,tablet,France
618,584,2025-09-14 20:47:34.707520,eac7c552-f7b4-4395-aeac-a7aa905bbb66,product_page,tablet,Germany
145,56,2025-11-30 01:57:02.481712,f8dad0cf-1fac-4bad-b469-b53bbcfa3ffc,home,desktop,Canada
849,704,2025-11-24 05:58:39.405308,262e7d33-a833-495d-b98a-67f343555039,recommendation,desktop,Tunisia
451,232,2025-06-06 00:29:31.707659,2007db6f-2ad7-4de6-b28b-5c752c78b117,product_page,desktop,Morocco
615,398,2025-05-25 06:34:06.247926,d0aab24b-c8c1-44aa-adda-4bd400460cf5,product_page,desktop,Morocco
378,310,2025-12-04 03:24:40.549492,800b3a26-7fe4-4ae2-b5c1-098adc0e6829,home,desktop,Algeria
675,675,2025-08-16 08:08:51.411504,b87e0a9a-fb54-48c3-99ca-b9a670724b2c,product_page,tablet,United States
394,36,2025-12-26 07:04:16.131476,3cfaaf53-db6b-4d03-95b4-943e8b20fdb9,product_page,mobile,Spain
67,636,2025-09-02 13:45:26.302146,d9603b27-698e-47ba-8c6b-edfec7b3243a,recommendation,tablet,Turkey
869,757,2026-03-09 15:53:02.438098,17d11170-0ae4-44a8-b1da-12961b93cb5f,search,tablet,Spain
899,719,2025-11-24 09:09:53.039363,8453305c-c26a-4f20-b914-14c132864347,home,desktop,Canada
748,58,2025-09-25 00:04:35.160646,e8b58189-4a91-4ae3-8a74-df0d62ba5cfb,recommendation,tablet,Canada
172,684,2026-02-01 18:41:11.961977,c13ee77c-de6f-4ab1-b57b-e30f6a154f7e,product_page,desktop,Italy
670,485,2025-12-08 13:53:24.717253,67ff0cad-cf15-43dd-9b43-3e8044b7aee5,home,tablet,Egypt
161,939,2025-08-17 21:43:34.357896,7d93c563-923f-4255-bcb5-1ef462aa04db,recommendation,mobile,Algeria
687,582,2025-09-14 13:13:40.095279,03833b79-b88c-41fb-a715-5210fa8235b6,search,desktop,Algeria
650,578,2025-12-18 04:54:57.409844,afa5deaa-dd45-44b0-a07d-feb91160fdf9,product_page,tablet,Italy
187,505,2025-07-27 23:35:44.793320,91a47bb0-2e69-4f9b-95ba-6dd4dfef0f57,search,mobile,Morocco
67,816,2026-04-25 11:01:24.296690,5d9b2420-a9eb-4279-8214-0b84698e17f9,product_page,desktop,Morocco
398,76,2025-07-25 06:42:59.271935,e0a1e261-aaa2-4681-91e0-5aa731177313,home,mobile,Germany
539,67,2026-03-04 20:05:42.728524,ea317108-aa36-4614-9f34-3d0c8c48cca8,recommendation,mobile,Germany
343,55,2025-08-07 19:31:42.516819,18daeb27-fcee-4471-bb18-88e511663757,recommendation,tablet,Egypt
598,746,2025-08-24 15:41:50.440610,d1e1122e-73f1-4c6e-bda6-8934c2ef85ea,home,desktop,Spain
140,233,2026-03-14 11:41:45.789078,8f15fa38-e018-4265-b44a-3237b30fe324,search,mobile,United States
699,59,2025-08-02 14:11:37.616624,370f473e-e1f9-4107-89e4-c85811dbbe28,product_page,tablet,Canada
181,925,2025-12-14 11:03:13.457638,2297034e-d137-44b4-98f3-761e103486f9,home,tablet,Egypt
750,228,2026-04-23 15:52:54.573615,c6de36cc-18ad-4293-b2d1-997741704632,product_page,desktop,Canada
772,907,2026-01-26 07:16:04.441170,8db154b3-6717-4221-980c-8bb9b79953d3,home,mobile,Germany
208,228,2025-09-13 06:33:35.230189,c3a1a560-e64d-4848-8b73-8dd070b9b4d9,product_page,desktop,Algeria
829,798,2025-11-20 02:56:27.208533,3499274c-576d-47c8-9ed5-f88f85a61b63,product_page,desktop,Morocco
782,349,2026-01-18 16:45:19.306164,f6293ad6-03a4-42ab-b8ad-c2b90c2f6112,product_page,tablet,Canada
1000,874,2025-08-23 08:46:10.892370,b3df53ae-abd1-4fea-8031-b676d71dd556,search,tablet,Egypt
920,662,2025-07-31 04:15:40.845933,a7550826-2af1-4508-9670-d208825541d6,product_page,tablet,Turkey
186,259,2026-04-28 06:43:09.581729,e3939a70-22ce-446e-be5a-2a7a2debc935,recommendation,desktop,Tunisia
174,29,2025-10-25 11:27:42.305502,00c1f272-0b86-4503-948c-7e74989546fa,recommendation,mobile,Algeria
979,359,2025-10-13 00:28:31.421494,015d1f9b-8395-4cf1-93e1-5975bfe9e20e,product_page,desktop,Canada
465,982,2025-08-10 17:43:00.712602,29eca1aa-1132-4fd8-a5a2-75242cf2651c,home,mobile,Germany
463,722,2025-08-08 19:53:20.335730,9fa4eaa3-9fec-4244-8f68-f7f08de7bc7f,search,tablet,Turkey
222,824,2026-01-16 03:54:59.137561,d710b3ee-7256-404e-8108-f764e1ec31ee,recommendation,mobile,Spain
864,456,2025-10-10 09:07:01.669548,cc4ac755-76ac-46ea-8497-47c97f9af515,home,tablet,Germany
169,204,2026-04-23 20:40:34.110266,5a9e88d5-4163-4512-ae63-b45b8799c38e,search,desktop,United States
650,264,2026-03-18 04:56:20.471272,a49357ba-9fe5-4c39-b094-13413a098ff3,product_page,tablet,Tunisia
979,32,2026-01-12 04:30:15.620889,c0b41b97-15b8-4379-9913-37d2a951e2ac,home,mobile,Algeria
776,477,2025-08-06 04:46:54.060602,0666fc28-8652-4501-bcb0-81ae5773758f,product_page,tablet,Tunisia
610,458,2025-12-21 22:57:39.105615,4646d7a7-c009-4e1b-aa9c-6173058cb4af,product_page,mobile,United States
487,341,2026-04-25 21:23:03.974481,e59a9e07-000f-432b-8d62-b6afc5402f18,home,tablet,Spain
740,72,2025-11-16 00:41:30.150600,e44acb2d-353a-4ffb-adbe-bb2f71a2c399,recommendation,tablet,United States
223,646,2026-04-20 15:22:22.090338,54b764ef-8993-476b-8dbd-0337dc88307c,product_page,mobile,Canada
244,730,2025-06-12 23:43:11.502024,1497283d-e89d-4e92-a007-f87c7e6c78e5,search,tablet,France
720,893,2025-09-04 05:02:27.673347,f1573563-6c67-466d-8709-5e9accc23907,home,mobile,United States
918,198,2025-11-18 00:10:29.279685,358cd6dd-5e4a-43d7-8756-eba73a9fdb45,search,tablet,Algeria
617,996,2026-03-05 13:03:15.601216,ec798a0c-a1eb-46c0-8d3e-e437c1b34b8f,recommendation,tablet,Spain
294,643,2025-07-22 00:37:50.353528,342ee462-e809-444f-8061-4e6e50a12fd6,product_page,desktop,France
949,496,2025-08-11 04:23:34.179415,00d94aa8-95c6-43a3-ad07-9ea3937b3d9d,search,tablet,Italy
484,49,2025-09-23 02:05:18.065294,ea2e2caf-6eb5-4732-b72c-1389c80d8469,search,mobile,United Kingdom
815,115,2025-09-13 06:53:27.988129,a82c64c8-357f-4664-ac38-aa0f224e4632,product_page,tablet,Algeria
719,876,2025-11-19 05:08:22.012639,556e30d5-4ca9-48c9-bc2e-a918a3da62b3,recommendation,mobile,Canada
274,200,2025-11-24 02:54:46.988727,ae410ffa-4032-4dac-b26c-a9111c57926b,search,mobile,Algeria
32,904,2026-01-21 22:45:42.168105,7e6388ab-5c8b-4c0f-b1c8-75ff8dd5bc4a,search,tablet,Algeria
520,108,2026-02-03 03:15:14.326850,2be343c7-58ec-41d0-adf0-43137c824390,home,tablet,Italy
577,864,2025-08-07 19:00:54.295628,f9780d9a-0e95-4c74-9b37-e31b73fcef6c,search,tablet,Turkey
535,187,2025-08-28 01:18:57.141607,ab6d002b-c158-4a37-affe-247c2072cf51,home,mobile,United States
478,945,2026-04-10 02:36:56.014467,21a46c1d-c92e-422e-8de0-1b81b0e8d580,product_page,mobile,Germany
899,744,2025-09-17 13:47:33.047094,0b43bf2f-5fd2-4ab1-a35c-d6ca7edb6700,product_page,desktop,United Kingdom
227,429,2026-03-28 10:41:32.912318,8fe509ea-1ae5-4b83-9432-dc79cfde46f3,search,desktop,France
230,374,2026-03-19 02:30:43.453519,2fcb27e7-5d2b-4edd-89d6-1d66c65fd6b1,recommendation,tablet,Canada
618,195,2025-12-15 18:43:24.740477,698057b1-3c98-4d96-9048-1fe75df711c8,recommendation,desktop,Spain
276,269,2025-10-24 14:08:55.248438,b427b995-8894-4ba5-b10f-d850ebec7686,product_page,desktop,Tunisia
29,367,2025-10-15 13:11:40.756978,5ebb22ec-f655-4f56-8f25-ce15ee9fe1ef,recommendation,desktop,Turkey
81,96,2026-03-31 18:20:24.533323,f9c56dd7-e7b5-48bf-b004-ae052cfa655b,recommendation,desktop,Spain
328,386,2026-04-11 00:29:41.608474,f4bfdc8c-6b0b-434e-8f34-7ed499b6b49c,home,tablet,Germany
308,457,2026-03-05 06:02:50.012717,29d3891b-9d08-45d9-9e97-9ed7f7cdf69c,home,desktop,Spain
791,722,2026-02-23 04:49:26.710879,b787fbaa-ac1b-4bc1-b859-5675777f5120,search,tablet,Germany
830,838,2025-07-31 06:25:38.035944,2710870a-b0fc-4d5e-bee8-d12e8baf7376,home,tablet,United States
592,720,2025-05-16 13:52:39.392060,ce65abed-5e3f-4a89-bdd1-308df35fa8ae,search,mobile,Morocco
564,640,2025-06-06 20:26:01.022010,cc854159-a9af-4644-a066-a7739c49d17d,recommendation,mobile,Canada
525,432,2025-09-18 23:19:57.034424,26976869-4787-455b-ae9d-4cae48e9c731,recommendation,desktop,Italy
757,522,2025-05-06 18:20:26.701103,1afe4467-857d-4c37-9741-3b621653f7ac,product_page,desktop,Tunisia
922,237,2025-11-20 10:58:31.221303,47d54aa6-f9d2-44fa-b781-d46976093259,recommendation,tablet,Canada
195,927,2025-10-27 09:36:53.623362,16a14aca-ff4c-4554-8d3e-ef27fdbb063e,home,desktop,Spain
524,344,2026-02-14 09:10:57.114938,714a7c18-bf00-4edd-8afd-25fcdcd97d22,search,desktop,Algeria
749,825,2025-08-13 10:19:14.936244,7042ea8d-3865-4fc0-ae7c-217b21f94583,product_page,tablet,Algeria
57,964,2025-09-15 18:37:28.884770,86a9a885-ad3d-4dd9-adad-1269178a31cd,home,mobile,Morocco
469,801,2025-11-12 10:53:25.476760,b274744b-1872-4856-9c3d-75f606671cc6,home,mobile,Egypt
514,258,2026-04-09 10:52:36.585250,75193870-a6af-476b-b2c6-c1ff40c09e0a,search,mobile,United Kingdom
928,602,2025-11-20 06:54:06.144077,4c064d34-8e5d-4071-8bfa-7a67aaed940e,product_page,tablet,Algeria
910,718,2025-07-31 16:20:52.875373,7ac05fe4-022c-46ed-9f0e-5a1273efcd99,recommendation,mobile,Turkey
857,17,2025-09-30 07:25:40.961633,08516a02-940f-49c5-9413-83d821b70f35,product_page,mobile,Turkey
909,655,2026-04-20 23:14:44.060448,c54226fb-213c-4a2c-a793-39893e941619,home,tablet,Turkey
451,627,2026-03-06 01:54:22.513852,3a2c2917-8c52-41d7-829b-9e7c4def6a99,recommendation,desktop,Turkey
795,445,2025-06-18 17:03:44.607461,72c8d5a6-526a-41f3-9f56-1d105b8e04a8,search,desktop,United Kingdom
132,407,2025-05-14 13:36:34.068773,027b0c99-fbf7-4840-848c-b6467e96de56,recommendation,tablet,Egypt
952,144,2025-07-25 02:10:12.317618,6b1d1779-cf14-4b42-a3e4-13e3fca782f7,home,mobile,United Kingdom
224,428,2026-01-02 12:25:04.767180,120e48e5-2f0b-4657-926b-a15972dea02c,home,mobile,Morocco
958,740,2025-11-01 12:02:37.604118,e247265e-ef8a-4422-a89f-f64bb759eba5,recommendation,tablet,United States
599,305,2025-06-24 09:25:29.487294,ebbc5fc2-d4a7-4ef7-a125-481271801c34,recommendation,desktop,Egypt
91,47,2025-10-29 04:07:51.380523,94e37966-cbaf-4976-9480-7d2d86a83cf4,search,desktop,United States
148,735,2026-02-07 16:33:14.421666,01760cc4-cdb8-4d90-a666-d7fec77b331d,home,desktop,United Kingdom
862,372,2025-08-04 09:27:43.129142,d95921ab-6e01-48c7-a9a0-9c104ea73a7e,recommendation,tablet,Egypt
591,517,2025-08-12 20:17:48.876487,0259cd70-2f99-4c0d-84b1-fd04f1be73ce,search,tablet,Morocco
289,235,2025-07-10 19:13:40.674717,a781909b-0c92-492d-9957-c295c33c0e47,product_page,mobile,France
800,567,2026-01-04 00:01:02.630679,702f8faa-166a-44b9-948b-0c12e36a5be2,home,tablet,Algeria
879,55,2025-06-23 23:23:18.601563,404a8181-358d-4ec4-9301-eae3ecf711da,home,tablet,Algeria
42,783,2025-07-17 19:55:57.160850,81559f3f-d797-4ccd-b8b4-05fc170b0f17,product_page,tablet,Egypt
965,977,2025-08-26 08:56:56.277564,421c0262-ec31-41ec-a0cb-84f7ef246e7c,recommendation,tablet,Tunisia
128,348,2025-05-12 00:50:22.197315,bcc86b62-9adc-4917-b196-bf0fa09ec52d,search,desktop,Egypt
182,740,2025-12-19 04:15:57.104420,75951d0b-3b9f-48b0-a87f-207deec17bad,home,tablet,Egypt
823,887,2025-07-31 13:44:19.142724,19a7fbb3-d13f-47de-953a-a3756fb42442,search,mobile,Germany
908,62,2026-04-16 00:40:33.166026,dff03572-6ecd-4429-8617-67c481394586,search,mobile,Tunisia
195,362,2025-05-28 13:35:22.268858,97456a9e-d0c2-4604-90ae-a0fde30b174d,home,tablet,Spain
494,244,2025-07-15 04:56:18.143209,7e5254ff-da8e-46a3-b46b-9e1f69b4bdad,product_page,desktop,Tunisia
324,896,2026-03-14 18:12:00.193267,29d5ef52-68dc-4d8f-abdf-c23a0dd10cc0,recommendation,desktop,Canada
45,310,2025-07-22 18:25:09.680549,664493a3-241d-4f45-b9f1-449f3af0227e,search,mobile,Morocco
228,29,2025-12-09 16:08:49.340271,4bdd98c1-455c-486d-b9e1-bd1fc5ae7c38,home,tablet,Italy
594,806,2025-10-30 09:17:02.554787,0dea0e31-61a9-444b-aaeb-00148e2440c2,search,desktop,Italy
693,145,2026-03-14 13:12:56.040561,24df2d3a-d2bf-42a5-a566-a1d2b2eac589,home,tablet,Germany
494,988,2026-01-17 19:56:57.051924,6c5cfa22-e831-434f-a70f-7d58340dfaab,recommendation,mobile,United States
393,250,2025-10-27 23:42:18.503511,010243f9-600d-4c01-82fa-5e3551116004,recommendation,desktop,United Kingdom
163,591,2026-01-09 21:25:02.306736,e09ec3b5-1868-4a93-8c4c-a0aace83f04f,product_page,tablet,Canada
